id,createdAt,updatedAt,assetId,color,coverage
01G2YQ3KGBMER2NWKPCEQCCVZR,2022-05-13 12:43:14.056957,2022-05-13 12:43:14.056957,01G118J12Y9VPX5X6V78HBSMWC,White,0.115625
01G2YQ3KGC5Q1ECKR68A3S2AN6,2022-05-13 12:43:14.06277,2022-05-13 12:43:14.06277,01G118J12Y9VPX5X6V78HBSMWC,Light Gray,0.439219
01G2YQ3KGCDQ390MPQ58NHF7KD,2022-05-13 12:43:14.066599,2022-05-13 12:43:14.066599,01G118J12Y9VPX5X6V78HBSMWC,Black,0.187813
01G2YQ3KGTG8DNQVHDTDSACVBA,2022-05-13 12:43:14.108579,2022-05-13 12:43:14.108579,01G118J12XCKZ3QRHQTG751VA4,Black,0.566719
01G2YQ3KGTQ18VSAD6KT64QGP3,2022-05-13 12:43:14.102485,2022-05-13 12:43:14.102485,01G118J12XCKZ3QRHQTG751VA4,Gray,0.16375
01G2YQ3KGTRA31NB9FY4R9AMRE,2022-05-13 12:43:14.098919,2022-05-13 12:43:14.098919,01G118J12XCKZ3QRHQTG751VA4,Green,0.105625
01G2YQ3KHPAA6WFGP6HW562QM5,2022-05-13 12:43:14.10238,2022-05-13 12:43:14.10238,01G118J12VBEAXTGH1VJMPCGT7,Light Gray,0.326562
01G2YQ3KHPENS71KN02P5RF8HW,2022-05-13 12:43:14.098907,2022-05-13 12:43:14.098907,01G118J12VBEAXTGH1VJMPCGT7,Gray,0.212031
01G2YQ3KHQ2R4T0WXSC8JS8T6M,2022-05-13 12:43:14.080872,2022-05-13 12:43:14.080872,01G118J12YH4W4WE2XV37DXTE0,Bordeaux/ Fire Brick,0.5125
01G2YQ3KHQ5B0P0221D2HH5PQX,2022-05-13 12:43:14.077711,2022-05-13 12:43:14.077711,01G118J12YH4W4WE2XV37DXTE0,White,0.1325
01G2YQ3KHQNDK05YN2FKCC8E1Q,2022-05-13 12:43:14.085111,2022-05-13 12:43:14.085111,01G118J12YH4W4WE2XV37DXTE0,Black,0.28375
01G2YQ3KS28M5GK8KXJ55JBBA6,2022-05-13 12:43:14.364102,2022-05-13 12:43:14.364102,01G118J12ZJJQ5CAP4RV0EQGWP,White,0.358906
01G2YQ3KS28TF1XF96C5ZVXJWZ,2022-05-13 12:43:14.374302,2022-05-13 12:43:14.374302,01G118J12ZJJQ5CAP4RV0EQGWP,Black,0.123125
01G2YQ3KS2E40K76PRD5YYRZQG,2022-05-13 12:43:14.367738,2022-05-13 12:43:14.367738,01G118J12ZJJQ5CAP4RV0EQGWP,Bordeaux/ Fire Brick,0.347656
01G2YQ8K8DVT78VNXWKFDGY46G,2022-05-13 12:45:57.646308,2022-05-13 12:45:57.646308,01G118J12ZZVKTTQCCNZK40GPK,Green,0.610156
01G2YQ8K8DXH03HJFE6ZAZ04GE,2022-05-13 12:45:57.652982,2022-05-13 12:45:57.652982,01G118J12ZZVKTTQCCNZK40GPK,Black,0.186875
01G2YQ8M0R502AS4F5AQ2RGHM2,2022-05-13 12:45:58.435088,2022-05-13 12:45:58.435088,01G118J13044BD08NNW7HAN2KP,White,0.417656
01G2YQ8M0RKQ5K95SSM08QK4XH,2022-05-13 12:45:58.442843,2022-05-13 12:45:58.442843,01G118J13044BD08NNW7HAN2KP,Bordeaux/ Fire Brick,0.448594
01G2YQ8MFP172AT5SMFZV1S95W,2022-05-13 12:45:58.93032,2022-05-13 12:45:58.93032,01G118J131BK3VPAE49WZPH2V7,Bordeaux/ Fire Brick,0.450938
01G2YQ8MFPR7CSJTFGX9G6Q3W8,2022-05-13 12:45:58.923996,2022-05-13 12:45:58.923996,01G118J131BK3VPAE49WZPH2V7,White,0.419375
01G2YQ8MYNNFPGH70AG6GM50M7,2022-05-13 12:45:59.360474,2022-05-13 12:45:59.360474,01G118J132G50ANVJSSS6VCJ82,Bordeaux/ Fire Brick,0.215937
01G2YQ8MYNPNX99V34KD5265VS,2022-05-13 12:45:59.355464,2022-05-13 12:45:59.355464,01G118J132G50ANVJSSS6VCJ82,Light Gray,0.432656
01G2YQ8MYNYC63XBQJGAEK6VCY,2022-05-13 12:45:59.365801,2022-05-13 12:45:59.365801,01G118J132G50ANVJSSS6VCJ82,Red,0.1775
01G2YQ8NAH5T42T2YRBV82J3E5,2022-05-13 12:45:59.74194,2022-05-13 12:45:59.74194,01G118J132ZB2KZVPW4BTX64KC,Light Gray,0.508125
01G2YQ8NAHN6ZFCPH3FXXNWTM9,2022-05-13 12:45:59.748186,2022-05-13 12:45:59.748186,01G118J132ZB2KZVPW4BTX64KC,Bordeaux/ Fire Brick,0.226719
01G2YQ8P2Y1A86C82N39Q1G8M4,2022-05-13 12:46:00.575135,2022-05-13 12:46:00.575135,01G118J13374WMN98H2NMD1YD4,Sienna,0.237969
01G2YQ8P2Y5NMACZCWR9SQ3JN4,2022-05-13 12:46:00.578402,2022-05-13 12:46:00.578402,01G118J13374WMN98H2NMD1YD4,Black,0.134062
01G2YQ8P2YT4NWHXEMAFJQVE3B,2022-05-13 12:46:00.576676,2022-05-13 12:46:00.576676,01G118J13374WMN98H2NMD1YD4,Golden Rod,0.279844
01G2YQ8P2YZYE2RD84F0BD0YY8,2022-05-13 12:46:00.573356,2022-05-13 12:46:00.573356,01G118J13374WMN98H2NMD1YD4,Green,0.167031
01G2YQ8PZ10829NTXY6GA18KS8,2022-05-13 12:46:01.421973,2022-05-13 12:46:01.421973,01G118J134K9BYAPSGMK2060NZ,White,0.349063
01G2YQ8PZ1WRM0MR2WNDE2YFA2,2022-05-13 12:46:01.426758,2022-05-13 12:46:01.426758,01G118J134K9BYAPSGMK2060NZ,MistyRose,0.409375
01G2YQ8Q866005WS41KC2D5FY8,2022-05-13 12:46:01.726344,2022-05-13 12:46:01.726344,01G118J135R992E14ESQTSF3W9,Slate Blue,0.120625
01G2YQ8Q86TKYQC4X4YNN601KJ,2022-05-13 12:46:01.735696,2022-05-13 12:46:01.735696,01G118J135R992E14ESQTSF3W9,Steel Blue,0.458906
01G2YQ8Q86Z0JBH5Q4TTNYBJKZ,2022-05-13 12:46:01.731113,2022-05-13 12:46:01.731113,01G118J135R992E14ESQTSF3W9,Navy,0.145313
01G2YQ8QY2CB9AD2R0V3WR08YQ,2022-05-13 12:46:02.413968,2022-05-13 12:46:02.413968,01G118J13609V8W5X1TFCM57Q7,Bordeaux/ Fire Brick,0.613125
01G2YQ8R1FT3WTFWW6B37SQYVV,2022-05-13 12:46:02.475774,2022-05-13 12:46:02.475774,01G118J136A603AZPSCF5GQFZ1,Bordeaux/ Fire Brick,0.684687
01G2YQ8R56FV4ZS5VPMWBQMACA,2022-05-13 12:46:02.632229,2022-05-13 12:46:02.632229,01G118J134HWJ63TZ8EWE1RG5M,Light Gray,0.301562
01G2YQ8RQC1JM23NWM8BAYQESR,2022-05-13 12:46:03.303412,2022-05-13 12:46:03.303412,01G118J13BF341PBH7GQTZRXNA,Khaki,0.181094
01G2YQ8RQCEM9FWKB58CCSZS9M,2022-05-13 12:46:03.301776,2022-05-13 12:46:03.301776,01G118J13BF341PBH7GQTZRXNA,Light Gray,0.137812
01G2YQ8RQCHG3HSTEH6ST7X4FK,2022-05-13 12:46:03.298398,2022-05-13 12:46:03.298398,01G118J13BF341PBH7GQTZRXNA,"Tan ",0.120156
01G2YQ8RQCYPCHF9FKZSATE9FW,2022-05-13 12:46:03.300218,2022-05-13 12:46:03.300218,01G118J13BF341PBH7GQTZRXNA,Golden Rod,0.129219
01G2YQ8SPK9SWZ04FP10TX1D5N,2022-05-13 12:46:04.228768,2022-05-13 12:46:04.228768,01G118J13DC3X9KYX0W4K5ZA32,White,0.170781
01G2YQ8SPKR2D3CD19TK1P13NX,2022-05-13 12:46:04.23486,2022-05-13 12:46:04.23486,01G118J13DC3X9KYX0W4K5ZA32,White Blue,0.349687
01G2YQ8SZ81XRH2RA2E0TC9RAP,2022-05-13 12:46:04.493437,2022-05-13 12:46:04.493437,01G118J13DY3HHXK42J6T2YA2Y,Sienna,0.131563
01G2YQ8SZ8DQY1VF15RJV1ZVR1,2022-05-13 12:46:04.489011,2022-05-13 12:46:04.489011,01G118J13DY3HHXK42J6T2YA2Y,Green,0.660469
01G2YQ8TD10SK76HZM0WVWE8XR,2022-05-13 12:46:05.109532,2022-05-13 12:46:05.109532,01G118J135Y1E4TXTJ1GXHYEKZ,Red,0.245
01G2YQ8TD1B9TJ8TYKQ7Y118HV,2022-05-13 12:46:05.103083,2022-05-13 12:46:05.103083,01G118J135Y1E4TXTJ1GXHYEKZ,Green,0.294531
01G2YQ8TD1V7ZQ8CWTQGFB3NR9,2022-05-13 12:46:05.10663,2022-05-13 12:46:05.10663,01G118J135Y1E4TXTJ1GXHYEKZ,Bordeaux/ Fire Brick,0.148281
01G2YQ8TN08KNSXMPEGEABYJMQ,2022-05-13 12:46:05.232844,2022-05-13 12:46:05.232844,01G118J13EZSG99RWYGAPK7MA1,Golden Rod,0.183125
01G2YQ8TN0MDZEVDV9TCK696V7,2022-05-13 12:46:05.242061,2022-05-13 12:46:05.242061,01G118J13EZSG99RWYGAPK7MA1,Orange,0.141094
01G2YQ8TN0PC6RX1F01N6XCF4M,2022-05-13 12:46:05.236434,2022-05-13 12:46:05.236434,01G118J13EZSG99RWYGAPK7MA1,Bordeaux/ Fire Brick,0.522812
01G2YQ8V89FYGK8X10PJ3TJEEW,2022-05-13 12:46:05.802559,2022-05-13 12:46:05.802559,01G118J13FMZ2KYWPKJAGJY4J1,Bordeaux/ Fire Brick,0.430156
01G2YQ8V89PM3RTJ8SW331S887,2022-05-13 12:46:05.807615,2022-05-13 12:46:05.807615,01G118J13FMZ2KYWPKJAGJY4J1,Red,0.253281
01G2YQ8VB1BTE01FHPTSXFRDAT,2022-05-13 12:46:05.820329,2022-05-13 12:46:05.820329,01G118J13C6ZRQ434NH69K8YDK,Green,0.723437
01G2YQ8VBS11BCYM5C4TNK1SD6,2022-05-13 12:46:05.929755,2022-05-13 12:46:05.929755,01G118J13FYZAPQ715WV2NSPRX,Bordeaux/ Fire Brick,0.441094
01G2YQ8VBSV36W6R5WXW2D7W7M,2022-05-13 12:46:05.933347,2022-05-13 12:46:05.933347,01G118J13FYZAPQ715WV2NSPRX,Red,0.195625
01G2YQ8VST1RFG6T8BCX1ED5NK,2022-05-13 12:46:06.419911,2022-05-13 12:46:06.419911,01G118J13EM0AVHFRGE3VHTK8Z,Light Gray,0.636563
01G2YQ8W2X61WZJDRD612005KA,2022-05-13 12:46:06.693325,2022-05-13 12:46:06.693325,01G118J13JFQDEY5KNNR8GZKTQ,Light Gray,0.109375
01G2YQ8W2XJT1VBN6C1AN53740,2022-05-13 12:46:06.699296,2022-05-13 12:46:06.699296,01G118J13JFQDEY5KNNR8GZKTQ,Black,0.283281
01G2YQ8W2XQ3HWSWZGHFCA0FJ7,2022-05-13 12:46:06.687281,2022-05-13 12:46:06.687281,01G118J13JFQDEY5KNNR8GZKTQ,Light Blue,0.114219
01G2YQ8W6GC1CY160WP559CB9T,2022-05-13 12:46:06.770956,2022-05-13 12:46:06.770956,01G118J133G9S44T66CF4GEYB5,Gray,0.124219
01G2YQ8W6GDM4YBFHHK8W3RKW9,2022-05-13 12:46:06.776051,2022-05-13 12:46:06.776051,01G118J133G9S44T66CF4GEYB5,Rosy Brown,0.11625
01G2YQ8W6GJQJM1PESNVKFX460,2022-05-13 12:46:06.772698,2022-05-13 12:46:06.772698,01G118J133G9S44T66CF4GEYB5,Light Gray,0.217344
01G2YQ8W6GZ9RMKMTT8A65BHKV,2022-05-13 12:46:06.774398,2022-05-13 12:46:06.774398,01G118J133G9S44T66CF4GEYB5,Bordeaux/ Fire Brick,0.133594
01G2YQ8WF2AMXA1SK8QJK39GNJ,2022-05-13 12:46:07.078752,2022-05-13 12:46:07.078752,01G118J13JWC3DTXYWHM8WAWN6,Red,0.278906
01G2YQ8WF2NZ2TBYGCK8NA4GF5,2022-05-13 12:46:07.073177,2022-05-13 12:46:07.073177,01G118J13JWC3DTXYWHM8WAWN6,Bordeaux/ Fire Brick,0.474844
01G2YQ8WWB9E1R6WHDWENS4BX0,2022-05-13 12:46:07.478609,2022-05-13 12:46:07.478609,01G118J13KWQTRQ9CWD080JBZS,Gray,0.130469
01G2YQ8WWBACBB1T3PKZ6MXP2P,2022-05-13 12:46:07.473423,2022-05-13 12:46:07.473423,01G118J13KWQTRQ9CWD080JBZS,White,0.609375
01G2YQ8WWBB2DD080B5XF9YF19,2022-05-13 12:46:07.484002,2022-05-13 12:46:07.484002,01G118J13KWQTRQ9CWD080JBZS,Light Gray,0.21875
01G2YQ8XA0F9EWBDRSQ1RTPYWF,2022-05-13 12:46:07.94861,2022-05-13 12:46:07.94861,01G118J13MQ1BZV0HM3KWACHSZ,Aquamarine,0.646563
01G2YQ8XA0S601CP7WE90BJT8B,2022-05-13 12:46:07.942128,2022-05-13 12:46:07.942128,01G118J13MQ1BZV0HM3KWACHSZ,Bordeaux/ Fire Brick,0.126719
01G2YQ8XFQKTDM48DX8V4YC8YC,2022-05-13 12:46:08.087927,2022-05-13 12:46:08.087927,01G118J13MR0CYFJGT300MEHE1,Light Gray,0.130156
01G2YQ8XFRRSWYJDVZ54AFZ6J2,2022-05-13 12:46:08.090943,2022-05-13 12:46:08.090943,01G118J13MR0CYFJGT300MEHE1,Red,0.122031
01G2YQ8XX94WPY285B0JXWAARV,2022-05-13 12:46:08.51029,2022-05-13 12:46:08.51029,01G118J13K1FD8AJVC29XQ1FXR,Red,0.14125
01G2YQ8XX9G47YKMGR26HNHKGY,2022-05-13 12:46:08.505189,2022-05-13 12:46:08.505189,01G118J13K1FD8AJVC29XQ1FXR,Bordeaux/ Fire Brick,0.680469
01G2YQ8Y0M53T5MV1101S63T7C,2022-05-13 12:46:08.60344,2022-05-13 12:46:08.60344,01G118J13NKS5B5HB4SHZ89V4T,Bordeaux/ Fire Brick,0.173906
01G2YQ8Y0MGDJKQ38RF6T4ZGB4,2022-05-13 12:46:08.609065,2022-05-13 12:46:08.609065,01G118J13NKS5B5HB4SHZ89V4T,Black,0.206875
01G2YQ8Y0MX8NH81KNCNWTPJQV,2022-05-13 12:46:08.599744,2022-05-13 12:46:08.599744,01G118J13NKS5B5HB4SHZ89V4T,Gray,0.105
01G2YQ8Y5P1Z0A55EQRJS51594,2022-05-13 12:46:08.821954,2022-05-13 12:46:08.821954,01G118J13P763MMKVXADCBPS71,Bordeaux/ Fire Brick,0.450781
01G2YQ8Y5P4P84FYY8JRV9CWNQ,2022-05-13 12:46:08.824597,2022-05-13 12:46:08.824597,01G118J13P763MMKVXADCBPS71,Black,0.118125
01G2YQ8Y5PK7QN6DMGJDWR62RD,2022-05-13 12:46:08.8189,2022-05-13 12:46:08.8189,01G118J13P763MMKVXADCBPS71,Sienna,0.154375
01G2YQ8YKEG94N7CSEMYDXMM8G,2022-05-13 12:46:09.282768,2022-05-13 12:46:09.282768,01G118J13Z41CKY3WR5SNM8888,Beige,0.176094
01G2YQ8YKEP5J86QKS59PC900G,2022-05-13 12:46:09.286936,2022-05-13 12:46:09.286936,01G118J13Z41CKY3WR5SNM8888,Rosy Brown,0.124375
01G2YQ8YVGREZDHSEYNDEP53NR,2022-05-13 12:46:09.484191,2022-05-13 12:46:09.484191,01G118J13PV70GG5BR8Z08K5NY,Bordeaux/ Fire Brick,0.277187
01G2YQ8YVGSQTNK8QH9EFV116J,2022-05-13 12:46:09.487812,2022-05-13 12:46:09.487812,01G118J13PV70GG5BR8Z08K5NY,Red,0.390156
01G2YQ8YVJ6FS1JEBB6VV4MGRG,2022-05-13 12:46:09.471963,2022-05-13 12:46:09.471963,01G118J140B4C1HT3A8CWF638J,Bordeaux/ Fire Brick,0.399219
01G2YQ8YVJW4HWBXDDPK3EBB07,2022-05-13 12:46:09.475062,2022-05-13 12:46:09.475062,01G118J140B4C1HT3A8CWF638J,Red,0.325
01G2YQ8Z8M0WVK2ZFNAW095EJ5,2022-05-13 12:46:09.915995,2022-05-13 12:46:09.915995,01G118J142Z3J5KKJSK0C806QC,White Blue,0.128906
01G2YQ8Z8M75KR9Y0947A0C33R,2022-05-13 12:46:09.918953,2022-05-13 12:46:09.918953,01G118J142Z3J5KKJSK0C806QC,Light Gray,0.173438
01G2YQ8Z8MAM08D500M3X4JFHH,2022-05-13 12:46:09.91294,2022-05-13 12:46:09.91294,01G118J142Z3J5KKJSK0C806QC,White,0.368437
01G2YQ8ZGB1JBPWW67QM2ZST6G,2022-05-13 12:46:10.186252,2022-05-13 12:46:10.186252,01G118J143C7R9GT2EMQJ17QKZ,Light Blue,0.744687
01G2YQ8ZGBS4AQR6VS4R38CQX8,2022-05-13 12:46:10.189506,2022-05-13 12:46:10.189506,01G118J143C7R9GT2EMQJ17QKZ,Steel Blue,0.103437
01G2YQ8ZWNBQKCB7GGYTWN14QH,2022-05-13 12:46:10.542654,2022-05-13 12:46:10.542654,01G118J144TYBG4FW6ZTHJEZZG,Sienna,0.130313
01G2YQ8ZWPBBYQRVHC0XRBEAQV,2022-05-13 12:46:10.547011,2022-05-13 12:46:10.547011,01G118J144TYBG4FW6ZTHJEZZG,Golden Rod,0.100313
01G2YQ8ZWPVRTBJE3JFCG9HHS3,2022-05-13 12:46:10.55004,2022-05-13 12:46:10.55004,01G118J144TYBG4FW6ZTHJEZZG,Khaki,0.179219
01G2YQ907AGE8TF8NGYFEVZHB7,2022-05-13 12:46:10.92131,2022-05-13 12:46:10.92131,01G118J145MPR7RHRCY0V7PFAB,Light Gray,0.277344
01G2YQ907AH0SVBJTDJNF4T0YQ,2022-05-13 12:46:10.925727,2022-05-13 12:46:10.925727,01G118J145MPR7RHRCY0V7PFAB,Rosy Brown,0.178594
01G2YQ907AHVJ1G84J825J3R60,2022-05-13 12:46:10.917472,2022-05-13 12:46:10.917472,01G118J145MPR7RHRCY0V7PFAB,Gray,0.19125
01G2YQ907VT4Y0A6VX8HD2VSDK,2022-05-13 12:46:10.914313,2022-05-13 12:46:10.914313,01G118J13N9N8K1BWH8Z5ZDE0T,Bordeaux/ Fire Brick,0.519687
01G2YQ907VXKD133EP0HSP2WH6,2022-05-13 12:46:10.919409,2022-05-13 12:46:10.919409,01G118J13N9N8K1BWH8Z5ZDE0T,Red,0.227187
01G2YQ90EKQA12AMKQJ1SNMKY1,2022-05-13 12:46:11.139746,2022-05-13 12:46:11.139746,01G118J145VFSRA2BE597QEWC3,Khaki,0.575938
01G2YQ90EKTAB4TX7EDFX40JV3,2022-05-13 12:46:11.134339,2022-05-13 12:46:11.134339,01G118J145VFSRA2BE597QEWC3,Golden Rod,0.251406
01G2YQ90RBEAM2TFB1ZNCTENHC,2022-05-13 12:46:11.468495,2022-05-13 12:46:11.468495,01G118J1464RA8RYMS9D1CXQKP,Khaki,0.615
01G2YQ90Y6F75XQY7CGM4T3HVM,2022-05-13 12:46:11.655191,2022-05-13 12:46:11.655191,01G118J1465FXGW2WHGJAQ3VNN,Golden Rod,0.102812
01G2YQ90Y6YQAZKNG85GE3T0WR,2022-05-13 12:46:11.652048,2022-05-13 12:46:11.652048,01G118J1465FXGW2WHGJAQ3VNN,Lime,0.412031
01G2YQ91JR34N72YNYTRPWHYSQ,2022-05-13 12:46:12.257125,2022-05-13 12:46:12.257125,01G118J14MKD30ESYWWY4V00JR,White,0.257969
01G2YQ91JRFAK3TAXWSC9BFN7H,2022-05-13 12:46:12.268553,2022-05-13 12:46:12.268553,01G118J14MKD30ESYWWY4V00JR,Red,0.289219
01G2YQ91JRYDENYQ7Q630SRRYN,2022-05-13 12:46:12.262681,2022-05-13 12:46:12.262681,01G118J14MKD30ESYWWY4V00JR,Bordeaux/ Fire Brick,0.339063
01G2YQ91W5QQFC8DFT254YQF57,2022-05-13 12:46:12.570026,2022-05-13 12:46:12.570026,01G118J14NR5G9D84QKSGGWD3C,White,0.661875
01G2YQ9231MBEKBH7YKA84PDWA,2022-05-13 12:46:12.839574,2022-05-13 12:46:12.839574,01G118J14NZ6CBHH3V2FJ6S1B2,Golden Rod,0.10625
01G2YQ9231NCSH0Y338WZ40YQQ,2022-05-13 12:46:12.832641,2022-05-13 12:46:12.832641,01G118J14NZ6CBHH3V2FJ6S1B2,White,0.498594
01G2YQ92AXCWQGFC0FEX3DE9YC,2022-05-13 12:46:13.057811,2022-05-13 12:46:13.057811,01G118J14P7MM8A4GNKE1XTBVT,Light Pink,0.901094
01G2YQ92GDA42PVJBPXYYZ0VER,2022-05-13 12:46:13.218699,2022-05-13 12:46:13.218699,01G118J14PJXKJBR06Y5TB2WM8,Bordeaux/ Fire Brick,0.179688
01G2YQ92GDY5QJ540P5737XTM5,2022-05-13 12:46:13.224473,2022-05-13 12:46:13.224473,01G118J14PJXKJBR06Y5TB2WM8,Red,0.527344
01G2YQ92SJ15748E2J8T0WBZ3W,2022-05-13 12:46:13.528418,2022-05-13 12:46:13.528418,01G118J14QK4DW1S6MHSWP1R8Y,Red,0.761719
01G2YQ93CXD32Q5R4TNCSXQJ2T,2022-05-13 12:46:14.146905,2022-05-13 12:46:14.146905,01G118J14R36PFCZ20PRRDS8PT,White,0.57375
01G2YQ93CXTMJZJEQ4E2RQTQ8Y,2022-05-13 12:46:14.150278,2022-05-13 12:46:14.150278,01G118J14R36PFCZ20PRRDS8PT,Green,0.12
01G2YQ93H3F2SV680H4FPE9NZ5,2022-05-13 12:46:14.282876,2022-05-13 12:46:14.282876,01G118J14S5HHV4CKCZBT45D0W,Green,0.667813
01G2YQ93H9Q2N4SZDYTEB9Q8D7,2022-05-13 12:46:14.264885,2022-05-13 12:46:14.264885,01G118J14R36WPNJQZ8EF8MH8X,White,0.717969
01G2YQ93PJ6FABVG2ZJZG6V805,2022-05-13 12:46:14.386473,2022-05-13 12:46:14.386473,01G118J14S6W1BFZSWY99FGP4F,Light Gray,0.137812
01G2YQ93PJD2NPEFYS2DS5YNRF,2022-05-13 12:46:14.391682,2022-05-13 12:46:14.391682,01G118J14S6W1BFZSWY99FGP4F,Bordeaux/ Fire Brick,0.596563
01G2YQ943N08YG5601XEBANDRR,2022-05-13 12:46:14.876468,2022-05-13 12:46:14.876468,01G118J14TFG74A2B85TABQA8E,Bordeaux/ Fire Brick,0.63125
01G2YQ943N49SX62QFN1AK8RRP,2022-05-13 12:46:14.873401,2022-05-13 12:46:14.873401,01G118J14TFG74A2B85TABQA8E,Light Gray,0.201406
01G2YQ943VFRVD6WQHPF6MNRBP,2022-05-13 12:46:14.885698,2022-05-13 12:46:14.885698,01G118J14TZXN35PDX0M3BAB4Q,Orange,0.716094
01G2YQ943VT53PCMVGE9N8VNYY,2022-05-13 12:46:14.882393,2022-05-13 12:46:14.882393,01G118J14TZXN35PDX0M3BAB4Q,Golden Rod,0.172656
01G2YQ95BQE6Q1E58BNW8FH13A,2022-05-13 12:46:16.190948,2022-05-13 12:46:16.190948,01G1189TKGYK4RPC2NFYPE0D7F,Sienna,0.110156
01G2YQ95BQGS36G69VF8B4P8RY,2022-05-13 12:46:16.192659,2022-05-13 12:46:16.192659,01G1189TKGYK4RPC2NFYPE0D7F,Black,0.221406
01G2YQ95BQN0ZKAGV8KBWFD3AJ,2022-05-13 12:46:16.189208,2022-05-13 12:46:16.189208,01G1189TKGYK4RPC2NFYPE0D7F,Green,0.126406
01G2YQ95BQPYZ6Q51AA2209CQM,2022-05-13 12:46:16.187548,2022-05-13 12:46:16.187548,01G1189TKGYK4RPC2NFYPE0D7F,White,0.126719
01G2YQ95MA10FZBE17ZE1HTTRN,2022-05-13 12:46:16.443003,2022-05-13 12:46:16.443003,01G1189TKJ7WS7T97SXY0RFM15,Light Blue,0.370625
01G2YQ95MAGD2Q1Q4991SQBY4G,2022-05-13 12:46:16.449471,2022-05-13 12:46:16.449471,01G1189TKJ7WS7T97SXY0RFM15,Sienna,0.172969
01G2YQ96250H2ZR0M3GVGH9SGP,2022-05-13 12:46:16.866946,2022-05-13 12:46:16.866946,01G1189TKM8EYX8S2K6SSFSPPZ,Gray,0.220156
01G2YQ9625GVQ2XBADP4FC8Z67,2022-05-13 12:46:16.857384,2022-05-13 12:46:16.857384,01G1189TKM8EYX8S2K6SSFSPPZ,Light Blue,0.110781
01G2YQ9625H2D55SQZP8GCHT52,2022-05-13 12:46:16.864125,2022-05-13 12:46:16.864125,01G1189TKM8EYX8S2K6SSFSPPZ,Green,0.2075
01G2YQ962TARK4M5ZCG81Q9QSJ,2022-05-13 12:46:16.878392,2022-05-13 12:46:16.878392,01G1189TKKBA346TWVTV8R96HY,Green,0.166094
01G2YQ962TS37VEKPZ6A97CNE1,2022-05-13 12:46:16.881811,2022-05-13 12:46:16.881811,01G1189TKKBA346TWVTV8R96HY,Steel Blue,0.184062
01G2YQ962TXPD5KAACYGQ0YFF3,2022-05-13 12:46:16.883909,2022-05-13 12:46:16.883909,01G1189TKKBA346TWVTV8R96HY,Black,0.177813
01G2YQ962TYB4BJ2VMZ0KYZYZ8,2022-05-13 12:46:16.880267,2022-05-13 12:46:16.880267,01G1189TKKBA346TWVTV8R96HY,Gray,0.174063
01G2YQ96EM1PY6XPD6BT1KBJ37,2022-05-13 12:46:17.271499,2022-05-13 12:46:17.271499,01G1189TKMXE57NQ4K3WG379CV,Light Blue,0.163438
01G2YQ96EM6MVQZW469K8K53E6,2022-05-13 12:46:17.273048,2022-05-13 12:46:17.273048,01G1189TKMXE57NQ4K3WG379CV,Green,0.195781
01G2YQ96EMKTF2WJ72NSXJD9MA,2022-05-13 12:46:17.276504,2022-05-13 12:46:17.276504,01G1189TKMXE57NQ4K3WG379CV,Steel Blue,0.203438
01G2YQ96EMV14CPEBBG7A885B8,2022-05-13 12:46:17.274918,2022-05-13 12:46:17.274918,01G1189TKMXE57NQ4K3WG379CV,Gray,0.162813
01G2YQ96PR354ZBFHB412VSYJV,2022-05-13 12:46:17.452173,2022-05-13 12:46:17.452173,01G1189TKN4M2G2RC3EWRQHMJ4,Light Gray,0.227969
01G2YQ96PRMH20KC4C17W0523S,2022-05-13 12:46:17.449207,2022-05-13 12:46:17.449207,01G1189TKN4M2G2RC3EWRQHMJ4,Gray,0.122656
01G2YQ96PRYYE9TX2ZF81MB777,2022-05-13 12:46:17.443209,2022-05-13 12:46:17.443209,01G1189TKN4M2G2RC3EWRQHMJ4,Green,0.120312
01G2YQ96SGXSVDG0RKWCR039TR,2022-05-13 12:46:17.654473,2022-05-13 12:46:17.654473,01G1189TKNTGAMBVRGAZGSZJ7J,Green,0.5125
01G2YQ976F15TQ4YKKTC0M6DM8,2022-05-13 12:46:18.075187,2022-05-13 12:46:18.075187,01G1189TKPV6ZVKSD1HFGN7WBT,Blue,0.116719
01G2YQ976FKYFNJYR3YRWTXP99,2022-05-13 12:46:18.067528,2022-05-13 12:46:18.067528,01G1189TKPV6ZVKSD1HFGN7WBT,Light Blue,0.229219
01G2YQ976FPS3Y2KMXRVYB2FBC,2022-05-13 12:46:18.070642,2022-05-13 12:46:18.070642,01G1189TKPV6ZVKSD1HFGN7WBT,Gray,0.331406
01G2YQ979G9KW2JBP74VAGZNAJ,2022-05-13 12:46:18.127859,2022-05-13 12:46:18.127859,01G1189TKRBNCKCR49ZPGGMF46,Black,0.273594
01G2YQ979GDJCQWVWSXYZWKJ2M,2022-05-13 12:46:18.123151,2022-05-13 12:46:18.123151,01G1189TKRBNCKCR49ZPGGMF46,Green,0.19
01G2YQ985F60JB74CZE7Q1JXQH,2022-05-13 12:46:18.967395,2022-05-13 12:46:18.967395,01G1189TKT70JZE7Q12G1WK6HP,Sienna,0.180781
01G2YQ985FNHFP05YRAJQ98KVX,2022-05-13 12:46:18.970538,2022-05-13 12:46:18.970538,01G1189TKT70JZE7Q12G1WK6HP,Light Gray,0.222031
